Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,BsmtFin SF 1,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Foundation_PConc,BsmtFin Type 1_GLQ,Total Bathrooms
-0.06463795,0.28713024,-0.20341691,-0.56767815,-0.68654877,0.57868356,-0.9990463,-0.9967835,-1.1989605,-1.4034951,-0.56710005,-0.77037615,-0.27991018,0.6224172,0.68284976,-1.0060315,-0.859458,False,False,-0.88930976
1.357883,1.1471084,1.0913508,-0.0014161386,1.0428215,1.6857469,-0.81693035,1.6191552,0.88870007,1.6399274,0.56928855,0.74094486,0.36116737,0.6224172,1.2371209,1.623124,1.1214404,True,True,0.9744203
-0.7758984,-0.10978276,0.41998973,-0.56767815,-0.68654877,-0.52837974,0.29852986,0.9781793,-0.15513024,1.4943724,0.4574793,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.1493246,False,False,0.35317695
1.357883,1.0478802,0.89953333,1.2443602,1.0428215,0.57868356,2.8299415,2.2010005,0.88870007,2.1745112,0.97993344,0.74094486,1.002245,0.6224172,1.2371209,1.623124,1.7661668,True,True,1.5956637
-0.06463795,-0.010554514,-0.6350061,-0.56767815,-0.68654877,-0.52837974,-0.35708758,-0.15712866,-1.1989605,-0.4640038,-1.0468634,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,0.48605794,False,False,0.35317695
-1.4871589,-1.4659022,1.0913508,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.9258267,-1.1989605,-0.49840772,-1.0732911,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-1.195837,False,False,-0.2680664
0.6466225,0.88249975,0.65976155,-0.56767815,1.0428215,0.57868356,-0.56879735,-1.5691679,-0.15513024,-1.0726883,-0.2316723,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.35488954,True,True,0.35317695
0.6466225,-1.0359131,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.036502197,0.88870007,0.13409485,1.843914,-0.77037615,2.2844,2.1702635,0.68284976,-1.0060315,-0.5744703,False,False,-0.2680664
-0.06463795,1.1140324,1.0433964,-0.56767815,-0.68654877,0.57868356,-0.9990463,0.19765507,0.88870007,-0.067035675,-0.7419291,0.74094486,-0.27991018,-0.92542917,-0.9799633,-2.3206093,-2.204974,True,False,-0.88930976
-0.7758984,0.25405416,-0.25137126,-0.56767815,-0.68654877,-3.8495696,-0.9990463,-2.4774141,-1.1989605,1.0021318,0.079360716,-0.77037615,1.002245,-0.92542917,-0.9799633,0.30854627,-0.33620182,False,False,-0.2680664
0.6466225,0.8163476,0.5638528,-0.56767815,1.0428215,0.57868356,-0.9990463,-0.88798314,0.88870007,0.385508,1.0998743,0.74094486,1.002245,0.6224172,0.68284976,0.30854627,0.00017717262,True,False,0.35317695
1.357883,0.9486519,0.75567025,1.2556854,1.0428215,0.57868356,0.15056065,0.2662466,0.88870007,0.12880194,1.5003546,0.74094486,0.36116737,0.6224172,0.68284976,1.623124,1.3830686,True,True,1.5956637
0.6466225,0.88249975,0.65976155,0.98954237,1.0428215,0.57868356,-0.9990463,0.043915447,0.88870007,-0.12790412,1.8073219,0.74094486,1.002245,0.6224172,0.68284976,1.623124,0.5981843,True,False,0.35317695
0.6466225,0.9486519,0.75567025,-0.56767815,-0.68654877,0.57868356,-0.42993397,-1.5691679,0.88870007,-1.0118198,-0.13409331,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.33620182,True,True,0.35317695
-0.06463795,0.28713024,-0.20341691,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-1.2569582,-1.1989605,-1.694605,-0.94318575,-0.77037615,-0.9209877,0.6224172,0.68284976,0.30854627,-0.093261436,False,False,-1.5105531
-1.4871589,-0.043630596,-0.6829605,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-1.1860014,-0.15513024,-1.6152114,-0.821212,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-2.3206093,-2.204974,False,False,-0.88930976
-0.7758984,-0.20901102,-0.9227323,-0.56767815,-0.68654877,-0.52837974,0.2598302,-0.43385997,-0.15513024,-0.77363896,-1.2847122,-0.77037615,-0.9209877,0.6224172,-0.42569226,-1.0060315,-0.52307904,False,False,-1.5105531
-0.7758984,-0.17593493,-0.8747779,-0.56767815,-0.68654877,-0.52837974,0.7606491,0.027358871,-0.15513024,-0.25758037,-0.88829756,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.8688019,False,False,-0.2680664
0.6466225,0.18790199,0.80362463,-0.56767815,1.0428215,0.57868356,1.4868364,0.881205,-0.15513024,0.86451626,-0.026349854,-0.77037615,-1.5620652,2.1702635,0.68284976,0.30854627,1.018658,False,False,0.35317695
-0.06463795,0.9155758,0.75567025,-0.56767815,-0.68654877,0.57868356,0.9837411,-0.2943117,-0.15513024,-0.5539833,0.44324902,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.09793337,True,False,1.5956637
-1.4871589,-0.8374566,0.80362463,-0.56767815,-0.68654877,-1.635443,-0.9990463,-1.1528883,0.88870007,-1.1970717,-1.6099755,-2.281697,-1.5620652,-0.92542917,-0.9799633,-1.0060315,-1.1771493,False,False,-0.88930976
-0.06463795,0.88249975,0.65976155,0.11183626,-0.68654877,0.57868356,0.38048205,-0.28248557,0.88870007,-0.60426587,0.5611569,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,0.09361578,True,True,1.5956637
1.357883,0.71711934,0.41998973,-0.56767815,1.0428215,0.57868356,0.6695911,0.6848914,-0.15513024,0.47813392,-0.3231526,0.74094486,-0.9209877,0.6224172,0.68284976,0.30854627,-0.04654213,True,True,0.9744203
-0.06463795,1.1140324,0.99544203,-0.11466854,-0.68654877,0.57868356,0.045843974,-1.1836363,0.88870007,-0.22317648,-0.86186993,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,0.24778949,True,True,-0.2680664
-0.7758984,-0.96976095,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.47546294,-0.5875996,0.88870007,-0.9456585,-0.70330405,-0.77037615,-0.27991018,2.1702635,0.68284976,-1.0060315,-1.200509,False,False,-1.5105531
-0.7758984,-0.4405436,-1.2584128,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.20679839,0.88870007,-0.51957935,-1.0895542,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,0.7103106,False,False,-1.5105531
-1.4871589,-1.6974348,-1.6420476,-0.56767815,-0.68654877,-1.635443,-0.9990463,-0.44095564,-1.1989605,-0.7815783,-1.2908108,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,-0.859458,False,False,-1.5105531
2.0691433,1.1471084,1.0913508,1.1311078,1.0428215,1.6857469,2.5795321,1.4299372,0.88870007,1.311767,0.31720948,2.252266,-0.27991018,2.1702635,1.7913918,0.30854627,1.7194475,True,True,0.9744203
1.357883,1.2132605,1.1393051,-0.3638238,1.0428215,0.57868356,1.4549662,1.2265279,0.88870007,1.0841719,0.14238048,0.74094486,0.36116737,-0.92542917,-0.9799633,0.30854627,1.2989738,True,True,0.9744203
-0.7758984,-1.4328262,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.01284995,0.88870007,-0.3025701,0.16270943,-0.77037615,1.002245,0.6224172,1.2371209,-1.0060315,-1.1537896,False,False,-1.5105531
-0.7758984,0.7501954,0.51589847,-0.56767815,-0.68654877,0.57868356,-0.9990463,0.11723742,0.88870007,-0.15701512,-0.81104755,-0.77037615,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.9345632,True,False,-0.88930976
0.6466225,0.84942365,0.65976155,0.56484586,-0.68654877,0.57868356,1.980826,0.70144796,0.88870007,0.4966591,-0.30892232,-0.77037615,1.002245,-0.92542917,-0.9799633,2.9377017,1.4578195,True,True,2.216907
-0.06463795,-0.10978276,-0.7788692,-0.56767815,-0.68654877,-0.52837974,-0.31383502,1.638077,-2.242791,1.544655,0.4961043,-0.77037615,1.002245,0.6224172,0.68284976,0.30854627,0.18705438,False,False,-0.88930976
1.357883,0.7832715,0.51589847,-0.56767815,1.0428215,0.57868356,0.27576536,0.43181232,0.88870007,0.21878138,-0.52237636,0.74094486,-1.5620652,0.6224172,0.12857877,0.30854627,0.023536824,True,False,0.35317695
0.6466225,1.1471084,1.0433964,0.5988216,1.0428215,1.6857469,-0.9990463,1.5931377,0.88870007,1.544655,0.4961043,0.74094486,1.002245,-0.92542917,-0.9799633,1.623124,1.8782932,True,False,-0.2680664
-0.06463795,-0.7051523,0.99544203,-0.56767815,-0.68654877,-0.52837974,-0.7258724,-0.45278177,0.88870007,-0.1173183,0.34973583,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.93888086,False,False,-0.88930976
-0.7758984,-1.5320543,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.6940021,0.058106795,-1.1989605,-0.22317648,-0.86186993,-0.77037615,-0.9209877,-0.92542917,-0.9799633,4.2522798,3.3265915,False,False,-0.2680664
-0.7758984,-1.5320543,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.71059126,-1.1989605,-1.0832741,-0.685008,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-0.859458,True,False,-1.5105531
1.357883,1.1801845,1.0913508,-0.56767815,1.0428215,0.57868356,-0.85335356,0.32301196,0.88870007,0.07322641,2.2647235,2.252266,2.9254775,0.6224172,1.2371209,0.30854627,0.36458775,True,True,0.35317695
-0.7758984,-0.34131536,-1.1145498,-0.56767815,-0.68654877,-0.52837974,-0.9990463,1.7799904,0.88870007,1.7034422,0.61807805,-0.77037615,2.2844,-0.92542917,-0.9799633,-2.3206093,-2.204974,False,False,-0.2680664
-0.06463795,-1.5982065,0.75567025,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.50718194,-0.15513024,-0.2734591,0.715657,0.74094486,1.002245,0.6224172,1.2371209,0.30854627,-0.47635972,False,False,-0.88930976
-1.4871589,-0.57284796,-1.4502302,-0.56767815,-0.68654877,-3.8495696,-0.9990463,-2.4774141,-1.1989605,0.5998708,-0.22963941,-0.77037615,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.121647365,False,False,-1.5105531
-0.06463795,-0.50669575,0.4679441,-0.56767815,-0.68654877,-0.52837974,1.0816284,0.18109849,0.88870007,-0.08556085,-0.75615937,-0.77037615,-0.27991018,0.6224172,0.68284976,-1.0060315,-0.55578256,False,False,-0.2680664
-0.06463795,-0.043630596,-0.6829605,-0.56767815,-0.68654877,0.57868356,1.8169216,1.4417633,-0.15513024,1.3249992,0.32737398,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,0.05624034,False,False,0.35317695
2.0691433,1.1801845,1.0913508,1.4821903,2.7721918,1.6857469,-0.9990463,1.943191,0.88870007,1.8860476,0.7583478,2.252266,-0.27991018,0.6224172,1.2371209,0.30854627,0.67760706,True,False,-0.2680664
-0.06463795,0.15482591,-0.39523435,-0.56767815,-0.68654877,-0.52837974,-0.038384654,-0.043597873,-1.1989605,-0.104086034,-0.7703896,-0.77037615,-0.27991018,0.6224172,0.68284976,0.30854627,0.9345632,False,False,-0.2680664
-0.06463795,0.08867374,0.70771587,-0.0070787584,-0.68654877,-0.52837974,0.51023966,-0.017580401,-2.242791,0.40403318,-0.38007367,0.74094486,-0.9209877,0.6224172,0.12857877,0.30854627,0.05624034,False,False,0.35317695
-1.4871589,-0.47361967,0.2281723,-0.56767815,-0.68654877,-0.52837974,-0.9990463,0.133794,0.88870007,-0.13848993,0.5936833,-0.77037615,1.002245,2.1702635,0.68284976,-1.0060315,-0.7847071,False,False,-0.2680664
2.0691433,1.1471084,1.0433964,0.64978516,1.0428215,1.6857469,2.117413,1.6333466,-0.15513024,1.5393621,2.2220325,2.252266,2.9254775,0.6224172,1.2371209,1.623124,1.6774002,True,True,1.5956637
-1.4871589,-2.5243368,-1.6420476,-0.56767815,-0.68654877,-2.7425063,-0.9990463,-2.0682304,0.88870007,-0.87685066,-0.2743631,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-1.3406669,False,False,-1.5105531
-0.7758984,-1.366674,0.99544203,-0.56767815,-0.68654877,-0.52837974,-0.2796883,-0.8525048,-0.15513024,-1.2420614,-0.2804618,0.74094486,-0.27991018,0.6224172,1.2371209,-1.0060315,-0.6352054,False,False,-0.88930976
-0.7758984,-0.4405436,-1.2584128,-0.56767815,1.0428215,-0.52837974,-0.8692887,0.010802298,0.88870007,0.2531853,0.8620255,0.74094486,1.002245,0.6224172,1.2371209,0.30854627,-0.09793337,False,False,0.9744203
0.6466225,0.08867374,-0.49114305,0.8593021,-0.68654877,-0.52837974,0.5899154,0.2780727,-0.15513024,0.022943772,1.1486638,-0.77037615,1.002245,0.6224172,0.68284976,0.30854627,0.121647365,False,False,0.9744203
-2.9096797,-1.6974348,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.33887598,-1.791499,-1.1989605,-1.9010285,-2.1507256,-2.281697,-2.203143,-0.92542917,-0.9799633,-1.0060315,-1.0556791,False,False,-1.5105531
0.6466225,-1.1682174,0.13226359,-0.56767815,1.0428215,0.57868356,-0.4913981,-0.07198057,-0.15513024,-0.3607921,1.1405321,0.74094486,-0.27991018,0.6224172,1.2371209,-1.0060315,-1.3640265,False,False,-0.88930976
-0.06463795,-2.0281956,-1.6420476,-0.56767815,-0.68654877,-1.635443,-0.9990463,-0.0648849,-0.15513024,-0.657195,0.8782887,-2.281697,1.6433225,-0.92542917,-0.9799633,-1.0060315,-0.1493246,False,False,-0.2680664
2.0691433,1.1471084,1.0433964,0.1231615,1.0428215,1.6857469,1.3616318,1.0798839,0.88870007,0.99154603,0.07122913,2.252266,-0.27991018,0.6224172,1.2371209,1.623124,1.0653774,True,True,0.9744203
1.357883,1.2132605,1.1393051,1.0971321,1.0428215,0.57868356,-0.9990463,1.3400587,0.88870007,1.3276458,0.32940686,0.74094486,0.36116737,0.6224172,1.2371209,1.623124,1.1868474,True,False,0.35317695
-0.06463795,0.6840432,0.37203538,-0.56767815,1.0428215,0.57868356,-0.9990463,0.017897973,0.88870007,-0.26816618,0.7095583,0.74094486,1.002245,0.6224172,0.68284976,0.30854627,-0.04654213,True,False,0.35317695
-0.06463795,0.6840432,0.37203538,-0.56767815,1.0428215,0.57868356,-0.02017306,1.2478149,-0.15513024,1.10799,0.16067654,0.74094486,-0.9209877,-0.92542917,-0.9799633,0.30854627,0.2664772,True,True,0.9744203
-0.7758984,-0.605924,-1.4981846,0.22508866,-0.68654877,-3.8495696,-0.9990463,-2.4774141,-1.1989605,0.14203422,-0.58133036,-0.77037615,0.36116737,-0.92542917,-0.9799633,-1.0060315,0.6729351,False,False,-0.88930976
1.357883,1.1471084,1.0913508,0.7800254,1.0428215,0.57868356,-0.9444115,0.76767427,0.88870007,0.77189034,-0.097501196,0.74094486,-0.27991018,0.6224172,1.2371209,0.30854627,1.0280019,True,True,-0.2680664
0.6466225,1.1140324,0.99544203,0.22508866,1.0428215,0.57868356,-0.87156516,1.3400587,0.88870007,1.2112018,0.23995946,0.74094486,0.36116737,0.6224172,1.2371209,0.30854627,0.48605794,True,True,-0.2680664
0.6466225,0.22097807,-0.29932562,0.47424394,-0.68654877,0.57868356,0.7993487,0.8149787,-1.1989605,0.6236889,2.6184473,0.74094486,3.566555,2.1702635,0.68284976,0.30854627,0.42999476,False,False,2.8381503
-0.7758984,-1.0359131,1.0913508,-0.56767815,-0.68654877,-0.52837974,1.3570788,1.259641,0.88870007,0.9571421,0.04480149,-2.281697,-0.9209877,2.1702635,1.2371209,-2.3206093,-2.204974,True,False,-0.2680664
-0.06463795,-1.8297391,0.75567025,-0.56767815,1.0428215,-0.52837974,-0.9990463,-0.54739076,0.88870007,0.20025621,-0.5366066,0.74094486,-0.27991018,0.6224172,1.2371209,0.30854627,-0.1493246,False,False,-1.5105531
-0.7758984,0.12174982,-0.4431887,-0.56767815,-0.68654877,0.57868356,-0.9990463,-0.29194647,-1.1989605,-0.6148517,-1.1627384,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-0.8968335,False,False,-1.5105531
-0.06463795,0.9486519,0.75567025,2.337246,1.0428215,0.57868356,-0.19545966,-0.68930423,0.88870007,-1.0276985,0.056998864,0.74094486,-1.5620652,-0.92542917,-0.9799633,0.30854627,-0.1493246,True,True,0.35317695
-2.1984193,-1.2012935,-1.6420476,-0.56767815,-2.415919,-0.52837974,-0.9990463,-0.36290324,-1.1989605,-0.69424534,-1.2237253,-0.77037615,-0.27991018,-0.92542917,-0.9799633,1.623124,3.625595,False,False,-1.5105531
-0.7758984,-0.50669575,-1.3543215,0.36099154,1.0428215,-0.52837974,0.9495944,0.2875336,-1.1989605,-0.032631766,-0.7155014,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.8688019,False,False,-0.2680664
2.7804039,0.88249975,0.70771587,-0.56767815,2.7721918,0.57868356,-0.7076608,-0.18314613,0.88870007,0.8274659,1.823585,2.252266,0.36116737,0.6224172,0.68284976,0.30854627,1.7474791,True,False,1.5956637
-2.1984193,-0.53977185,0.99544203,-0.56767815,-0.68654877,-0.52837974,-0.41627526,0.27097702,0.88870007,0.017650865,-0.6768764,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-1.1771493,False,False,-0.2680664
-0.7758984,-1.2012935,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.60066766,-0.055423997,-1.1989605,-0.032631766,0.49203852,-0.77037615,-0.27991018,0.6224172,1.2371209,-1.0060315,-1.0837107,False,False,-0.2680664
0.6466225,1.1801845,1.1393051,0.37231678,1.0428215,0.57868356,1.058864,0.6304912,0.88870007,0.41726544,-0.3699092,0.74094486,-0.27991018,0.6224172,1.2371209,0.30854627,0.71965444,True,True,0.9744203
-0.7758984,0.3863585,-0.05955384,-0.56767815,-0.68654877,0.57868356,0.7014614,-0.49062538,-0.15513024,-0.72070986,-1.2440543,0.74094486,-0.9209877,-0.92542917,-0.9799633,0.30854627,0.14967895,False,False,-0.2680664
-0.06463795,0.02252157,-0.58705175,1.8219475,-0.68654877,-0.52837974,0.10047876,-1.3350106,-0.15513024,-1.7819381,-1.0346661,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-0.5604545,False,False,-0.88930976
0.6466225,0.6840432,0.75567025,-0.56767815,1.0428215,0.57868356,0.65820885,0.11250696,0.88870007,0.025590228,1.6243613,0.74094486,1.6433225,0.6224172,0.68284976,0.30854627,0.551465,True,True,1.5956637
-0.06463795,0.3202063,-0.15546256,0.62147206,-0.68654877,0.57868356,0.33950594,0.8859355,-1.1989605,0.7030825,-0.15035649,0.74094486,0.36116737,0.6224172,0.68284976,0.30854627,0.48605794,False,True,-0.2680664
2.0691433,1.2132605,1.1393051,1.0405059,2.7721918,1.6857469,1.3115498,1.6357118,0.88870007,1.5525943,0.502203,2.252266,1.002245,0.6224172,1.2371209,1.623124,2.1259055,True,True,0.9744203
-2.1984193,-1.366674,0.80362463,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.79100895,0.88870007,-1.1732535,-1.5916795,0.74094486,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-0.4716878,True,False,-1.5105531
0.6466225,0.981728,0.80362463,0.7177366,1.0428215,0.57868356,-0.9990463,0.4956734,0.88870007,0.35375056,1.3519533,0.74094486,1.002245,0.6224172,0.68284976,0.30854627,0.45802635,True,False,0.35317695
0.6466225,0.71711934,0.41998973,0.53087014,1.0428215,0.57868356,0.86536574,0.23786388,0.88870007,-0.17289384,1.1771243,0.74094486,1.002245,0.6224172,1.2371209,0.30854627,0.004849103,True,True,1.5956637
-0.7758984,-0.37439144,-1.1625041,-0.56767815,-0.68654877,-0.52837974,0.33950594,0.30172494,0.88870007,0.049408317,-0.6524817,-0.77037615,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.05624034,False,False,-0.88930976
2.0691433,0.9155758,0.70771587,0.36665416,1.0428215,0.57868356,-0.9990463,0.81734395,0.88870007,0.7030825,2.2423615,0.74094486,2.2844,0.6224172,0.68284976,1.623124,1.4344598,True,False,0.35317695
-0.7758984,-0.4074675,-1.2104584,0.1797877,-0.68654877,-0.52837974,1.2569151,-0.015215175,0.88870007,-0.30521655,-0.9248897,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.9435528,False,False,-0.2680664
0.6466225,1.0809562,0.99544203,-0.56767815,1.0428215,0.57868356,-0.06570205,0.4105253,0.88870007,0.17114522,-0.5589685,0.74094486,-0.27991018,-0.92542917,-0.9799633,0.30854627,-0.33620182,True,True,0.9744203
-0.7758984,0.41943458,-0.011599483,-0.56767815,-0.68654877,-0.52837974,0.47381645,-0.43385997,-1.1989605,-0.7074776,-1.2338898,-0.77037615,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.05624034,False,False,-1.5105531
1.357883,1.1471084,1.0433964,0.44026822,1.0428215,0.57868356,-0.9444115,0.7629438,0.88870007,0.5654669,-0.25606704,0.74094486,-0.27991018,0.6224172,1.2371209,0.30854627,0.05624034,True,True,-0.2680664
-0.06463795,0.9155758,0.89953333,-0.56767815,-0.68654877,0.57868356,-0.9990463,-0.25883335,0.88870007,-0.5275187,1.6324929,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,0.046896476,True,False,1.5956637
1.357883,1.1801845,1.0913508,0.45159346,1.0428215,0.57868356,2.365546,1.2549106,0.88870007,1.1794443,0.21556471,0.74094486,0.36116737,0.6224172,1.2371209,1.623124,1.5792897,True,True,0.9744203
2.0691433,1.2132605,1.1393051,2.5694134,1.0428215,0.57868356,3.7473507,2.8940115,0.88870007,2.9631546,1.5857363,2.252266,0.36116737,2.1702635,1.2371209,1.623124,4.092788,True,True,0.9744203
2.0691433,1.1140324,0.99544203,1.7653213,2.7721918,1.6857469,0.039014626,1.6664597,0.88870007,1.5764124,0.52049905,2.252266,-0.27991018,0.6224172,1.2371209,0.30854627,0.48605794,True,True,0.9744203
1.357883,-2.954326,0.084309235,-0.56767815,1.0428215,-0.52837974,-0.5073332,-0.3108683,-0.15513024,-0.63602334,0.5001701,0.74094486,1.002245,0.6224172,1.2371209,0.30854627,-0.22407548,False,False,-0.88930976
0.6466225,0.9155758,0.70771587,-0.56767815,-0.68654877,0.57868356,-0.9990463,-0.5119124,0.88870007,-0.7498209,0.3151766,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.1026053,True,False,0.35317695
-0.06463795,0.08867374,-0.49114305,0.96122926,1.0428215,-0.52837974,0.0071443333,-0.34634665,-1.1989605,-0.56456906,0.7725781,0.74094486,1.002245,0.6224172,0.68284976,0.30854627,0.31786844,False,False,0.35317695
-1.4871589,-0.53977185,-1.4022759,-0.56767815,-0.68654877,-0.52837974,0.23934217,-0.6609216,-1.1989605,-1.0276985,-1.4798702,-0.77037615,-1.5620652,0.6224172,0.12857877,-1.0060315,-0.5464387,False,False,-1.5105531
-0.7758984,-0.27516317,-1.018641,-0.56767815,-0.68654877,-0.52837974,0.43511683,-0.18314613,-1.1989605,-0.4931148,-1.0692253,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,0.7103106,False,True,-0.2680664
0.6466225,-0.37439144,-1.1625041,0.15713722,-0.68654877,-0.52837974,0.23934217,0.6659696,-0.15513024,0.45696226,-0.33941576,-0.77037615,-0.9209877,2.1702635,1.2371209,0.30854627,-0.14465266,False,False,-0.88930976
-0.06463795,-0.4074675,-1.2104584,0.8083385,1.0428215,-0.52837974,-0.9990463,0.48384726,0.88870007,0.2531853,-0.49594873,0.74094486,0.36116737,-0.92542917,-0.9799633,0.30854627,0.26180527,False,False,-1.5105531
-0.7758984,-0.7713044,0.99544203,-0.56767815,-0.68654877,-0.52837974,-0.31611148,-1.5100373,0.88870007,0.44637644,-0.34754735,0.74094486,-0.27991018,0.6224172,0.68284976,0.30854627,0.48605794,False,False,-0.2680664
-0.7758984,0.22097807,0.99544203,-0.05804234,1.0428215,-0.52837974,0.47154,-0.43385997,0.88870007,-0.77363896,-1.2847122,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.6352054,False,False,-0.2680664
-0.06463795,-0.2420871,-0.9706866,0.9725545,-0.68654877,-0.52837974,0.116413906,0.8930312,-0.15513024,0.7110219,-0.1442578,-0.77037615,0.36116737,0.6224172,1.2371209,0.30854627,0.48605794,False,False,-0.2680664
